"id_allom";"dbh_cm";"bal_m2ha";"species";"order";"h_m";"cradius_m";"cratio";"crown_lad";"e";"epot"
24;30;30;"Fraxinus pennsylvanica";"A";22.9215929831775;4.13455332643857;0.309074436899059;0.5;275904.572456305;275904.572456305
25;15;0;"Fraxinus pennsylvanica";"A";12.5130531018268;2.74116404269403;0.390292779780318;0.5;108312.766098718;108312.766098718
25;15;30;"Fraxinus pennsylvanica";"A";14.9493390573726;1.88346219299788;0.316139613979135;0.5;54195.3254891133;54195.3254891133
25;30;0;"Fraxinus pennsylvanica";"A";18.6487681218029;3.95726165929399;0.381572808598518;0.5;268645.876573408;268645.876573408
25;30;30;"Fraxinus pennsylvanica";"A";22.2796751029893;2.71904658276311;0.308238814037316;0.5;150446.172068182;150446.172068182
26;15;0;"Fraxinus pennsylvanica";"A";12.2606861639425;2.53101801654028;0.394871320013568;0.5;92561.4208733839;92561.4208733839
26;15;30;"Fraxinus pennsylvanica";"A";15.4256808946507;1.48978317600382;0.317388328780603;0.5;35909.9094177457;35909.9094177457
26;30;0;"Fraxinus pennsylvanica";"A";18.1687211021402;4.23652360010724;0.382346117912961;0.5;295041.017891392;295041.017891392
26;30;30;"Fraxinus pennsylvanica";"A";22.858826189496;2.49366126315065;0.306077725862732;0.5;132246.428072299;132246.428072299
27;15;0;"Fraxinus pennsylvanica";"A";12.3697591861019;2.51056921661893;0.399207055598748;0.5;93721.3540015757;93721.3540015757
27;15;30;"Fraxinus pennsylvanica";"A";14.973925507172;1.67267670331255;0.322392808349805;0.5;40761.6886287566;40761.6886287566
27;30;0;"Fraxinus pennsylvanica";"A";18.4658074202143;3.76735161804253;0.387956933158375;0.5;248357.322740508;248357.322740508
27;30;30;"Fraxinus pennsylvanica";"A";22.3533555164713;2.51001296557484;0.312182577158078;0.5;139793.695559782;139793.695559782
28;15;0;"Fraxinus pennsylvanica";"A";12.1063503547749;2.07251623419603;0.385186380267979;0.5;57497.9921929596;57497.9921929596
28;15;30;"Fraxinus pennsylvanica";"A";15.5413489758396;2.20528237077165;0.32019715155512;0.5;73220.5835110055;73220.5835110055
28;30;0;"Fraxinus pennsylvanica";"A";18.1249223714692;3.28057251148123;0.378609852422703;0.5;193849.816394287;193849.816394287
28;30;30;"Fraxinus pennsylvanica";"A";23.2676021658256;3.49072716837563;0.314163230737021;0.5;215333.212286655;215333.212286655
29;15;0;"Fraxinus pennsylvanica";"A";12.2633130896641;2.33703744760418;0.401645308678493;0.5;80757.5883212565;80757.5883212565
29;15;30;"Fraxinus pennsylvanica";"A";15.0916737904491;1.93290500698965;0.32350364478512;0.5;60002.2286094645;60002.2286094645
29;30;0;"Fraxinus pennsylvanica";"A";18.1889976521903;3.37317540161058;0.38872521311272;0.5;205324.951022485;205324.951022485
29;30;30;"Fraxinus pennsylvanica";"A";22.3840341623063;2.78986869889973;0.311787402598777;0.5;154760.448052435;154760.448052435
30;15;0;"Fraxinus pennsylvanica";"A";12.2123317908124;2.38386608826668;0.403136525651932;0.5;82631.643754881;82631.643754881
30;15;30;"Fraxinus pennsylvanica";"A";15.1699151974196;1.75547603708795;0.324941141230079;0.5;46881.4511555837;46881.4511555837
30;30;0;"Fraxinus pennsylvanica";"A";18.2947088178585;3.58101494287088;0.389758148586615;0.5;228249.69477725;228249.69477725
30;30;30;"Fraxinus pennsylvanica";"A";22.7253227378892;2.63705497200749;0.312797790370304;0.5;146021.977002627;146021.977002627
31;15;0;"Fraxinus pennsylvanica";"A";12.4643932314974;2.3133984111601;0.41086881298049;0.5;85075.2948769044;85075.2948769044
31;15;30;"Fraxinus pennsylvanica";"A";15.4426927020262;2.36502164632461;0.319312666241927;0.5;79579.2267016708;79579.2267016708
31;30;0;"Fraxinus pennsylvanica";"A";18.3900489337544;3.64374307808906;0.391411677942434;0.5;234078.294335168;234078.294335168
31;30;30;"Fraxinus pennsylvanica";"A";22.7842518432065;3.72505281051207;0.301968916043545;0.5;233050.946677077;233050.946677077
32;15;0;"Fraxinus pennsylvanica";"A";12.5121505291952;2.0066288652954;0.40193648929117;0.5;62152.8267396638;62152.8267396638
32;15;30;"Fraxinus pennsylvanica";"A";15.1775984858793;1.78616324727125;0.326309624149439;0.5;50663.5718765238;50663.5718765238
32;30;0;"Fraxinus pennsylvanica";"A";18.4966011155628;3.65702546277162;0.386800818478567;0.5;231398.88588677;231398.88588677
32;30;30;"Fraxinus pennsylvanica";"A";22.4369091812339;3.25523298747932;0.31253359557486;0.5;197836.256575341;197836.256575341
33;15;0;"Fraxinus pennsylvanica";"A";12.24422181879;2.80015009023978;0.405551992534697;0.5;108886.681195757;108886.681195757
33;15;30;"Fraxinus pennsylvanica";"A";15.2298851172164;2.11336614931182;0.323147615716794;0.5;70245.1286801538;70245.1286801538
33;30;0;"Fraxinus pennsylvanica";"A";18.271349102455;3.77014752954068;0.39200314486111;0.5;246862.457831082;246862.457831082
33;30;30;"Fraxinus pennsylvanica";"A";22.7266829926186;2.84545538991469;0.310911876604913;0.5;156792.012947106;156792.012947106
34;15;0;"Fraxinus pennsylvanica";"A";12.3018632593811;2.3850800586702;0.395998307241932;0.5;84650.0230348598;84650.0230348598
34;15;30;"Fraxinus pennsylvanica";"A";15.4848813534357;1.74093128945799;0.320795204065686;0.5;50007.5766344382;50007.5766344382
34;30;0;"Fraxinus pennsylvanica";"A";18.2485454609088;3.56773210263246;0.385721023672728;0.5;224343.482722803;224343.482722803
34;30;30;"Fraxinus pennsylvanica";"A";22.9702245405358;2.60417943930134;0.311463211703559;0.5;141435.37362647;141435.37362647
35;15;0;"Fraxinus pennsylvanica";"A";12.1249043170107;2.25149151258572;0.400637640237843;0.5;73118.5530122608;73118.5530122608
35;15;30;"Fraxinus pennsylvanica";"A";15.4308131406313;1.96390866786019;0.322958882464483;0.5;61953.9644084431;61953.9644084431
35;30;0;"Fraxinus pennsylvanica";"A";18.1682775382731;3.13918713291602;0.386818634762154;0.5;184737.965957835;184737.965957835
35;30;30;"Fraxinus pennsylvanica";"A";23.1219388170263;2.73821899212433;0.310431488163058;0.5;145736.652824907;145736.652824907
36;15;0;"Fraxinus pennsylvanica";"A";12.0990880863201;2.23394938861589;0.394856038079325;0.5;69468.9945924017;69468.9945924017
36;15;30;"Fraxinus pennsylvanica";"A";14.9648673101518;1.79656922177875;0.314816754822764;0.5;47098.047948962;47098.047948962
36;30;0;"Fraxinus pennsylvanica";"A";18.380154143127;3.41055869511066;0.387246552341973;0.5;210656.271791028;210656.271791028
36;30;30;"Fraxinus pennsylvanica";"A";22.7336610767409;2.74281271184127;0.307964763469515;0.5;149615.083805021;149615.083805021
37;15;0;"Fraxinus pennsylvanica";"A";12.2549603086225;2.37253719849965;0.395597634507641;0.5;82591.8826675965;82591.8826675965
37;15;30;"Fraxinus pennsylvanica";"A";15.3538826367446;1.97944864591539;0.317578995701069;0.5;62015.7213182017;62015.7213182017
37;30;0;"Fraxinus pennsylvanica";"A";18.3055559745881;3.87345539776487;0.382960412282456;0.5;257148.512100263;257148.512100263
37;30;30;"Fraxinus pennsylvanica";"A";22.9344976202357;3.23169054924324;0.306171540039177;0.5;190058.150794392;190058.150794392
38;15;0;"Fraxinus pennsylvanica";"A";12.2478273671287;2.66609207784231;0.412159856602798;0.5;102625.723607865;102625.723607865
38;15;30;"Fraxinus pennsylvanica";"A";15.2439968605259;1.73544699497142;0.326986432021615;0.5;46373.2016023868;46373.2016023868
38;30;0;"Fraxinus pennsylvanica";"A";18.247468527552;4.1905162485187;0.396317780746042;0.5;296909.73348052;296909.73348052
38;30;30;"Fraxinus pennsylvanica";"A";22.7113221478855;2.72774481095804;0.312676790449843;0.5;151187.910032266;151187.910032266
39;15;0;"Fraxinus pennsylvanica";"A";12.3975159251651;2.62078778624845;0.396688885234752;0.5;100930.688757614;100930.688757614
39;15;30;"Fraxinus pennsylvanica";"A";15.2454199487271;1.76749415279955;0.326711042857365;0.5;49586.5607954792;49586.5607954792
39;30;0;"Fraxinus pennsylvanica";"A";18.445632276804;3.94910819074849;0.384233385657751;0.5;267510.360627187;267510.360627187
39;30;30;"Fraxinus pennsylvanica";"A";22.6828835693492;2.66333110698459;0.315304440400172;0.5;148401.159489326;148401.159489326
40;15;0;"Fraxinus pennsylvanica";"A";12.2547286445489;2.20057406857296;0.398300047937894;0.5;71180.254388446;71180.254388446
40;15;30;"Fraxinus pennsylvanica";"A";15.1058609673933;2.07309837915861;0.319927770649164;0.5;67347.3686119035;67347.3686119035
40;30;0;"Fraxinus pennsylvanica";"A";18.3626437337085;3.55122071815505;0.38697276634255;0.5;220260.092268607;220260.092268607
40;30;30;"Fraxinus pennsylvanica";"A";22.6348172432656;3.34550425726677;0.309682189718924;0.5;202591.321829332;202591.321829332
41;15;0;"Fraxinus pennsylvanica";"A";12.2131925739545;2.18656996326788;0.398129970155093;0.5;69321.0571596588;69321.0571596588
41;15;30;"Fraxinus pennsylvanica";"A";15.2721712133733;1.89168424140379;0.320030666145802;0.5;57013.6344200629;57013.6344200629
41;30;0;"Fraxinus pennsylvanica";"A";18.1786420181772;3.42556339468141;0.38784609570801;0.5;209543.121714023;209543.121714023
41;30;30;"Fraxinus pennsylvanica";"A";22.7317576176015;2.96358424404763;0.310722655520758;0.5;163820.121923672;163820.121923672
42;15;0;"Fraxinus pennsylvanica";"A";12.0771860294731;2.20334192580047;0.400534752733201;0.5;67938.7093330924;67938.7093330924
42;15;30;"Fraxinus pennsylvanica";"A";15.3671733339584;1.87045971422704;0.315599722935181;0.5;55562.709702799;55562.709702799
42;30;0;"Fraxinus pennsylvanica";"A";18.1551838368219;3.53900559476045;0.388964573499779;0.5;224984.264566601;224984.264566601
42;30;30;"Fraxinus pennsylvanica";"A";23.1008991870677;3.00433051988454;0.305233780329122;0.5;159058.767955823;159058.767955823
43;15;0;"Fraxinus pennsylvanica";"A";12.2883057955068;2.39468246813195;0.40317558095928;0.5;85451.6539597669;85451.6539597669
43;15;30;"Fraxinus pennsylvanica";"A";15.2345333753372;2.15316143908459;0.317860946230574;0.5;70932.9730167682;70932.9730167682
43;30;0;"Fraxinus pennsylvanica";"A";18.24003789471;3.76373375640016;0.391596447471206;0.5;246367.182812348;246367.182812348
43;30;30;"Fraxinus pennsylvanica";"A";22.6132447140096;3.38413401321785;0.30746973851265;0.5;204432.832469624;204432.832469624
44;15;0;"Fraxinus pennsylvanica";"A";12.1433615377944;2.16118886040184;0.407970783166837;0.5;68250.2659403858;68250.2659403858
44;15;30;"Fraxinus pennsylvanica";"A";15.072291761479;2.71353537428595;0.305387541733439;0.5;99588.3901950749;99588.3901950749
44;30;0;"Fraxinus pennsylvanica";"A";18.2409303924736;3.2975412450486;0.39529375306444;0.5;201612.94393239;201612.94393239
44;30;30;"Fraxinus pennsylvanica";"A";22.6405698307265;4.14031137239092;0.294313474773072;0.5;267229.71803424;267229.71803424
45;15;0;"Fraxinus pennsylvanica";"A";12.2335898758018;1.95379331140533;0.409641175624104;0.5;54095.850698632;54095.850698632
45;15;30;"Fraxinus pennsylvanica";"A";15.4465843485146;2.6630598948554;0.321082599664679;0.5;100998.707139801;100998.707139801
45;30;0;"Fraxinus pennsylvanica";"A";18.1667211178675;3.05982223568183;0.394628203913232;0.5;178020.68927605;178020.68927605
45;30;30;"Fraxinus pennsylvanica";"A";22.9379759279114;4.17059974239035;0.307624006955163;0.5;281384.906445868;281384.906445868
46;15;0;"Fraxinus pennsylvanica";"A";12.1226524717432;2.68796432732455;0.407741112454406;0.5;100700.813718603;100700.813718603
46;15;30;"Fraxinus pennsylvanica";"A";15.2897757629163;2.37496066920816;0.328542616631071;0.5;85883.9275066192;85883.9275066192
46;30;0;"Fraxinus pennsylvanica";"A";18.1736419849935;3.4824385917669;0.388693835949031;0.5;218595.935119727;218595.935119727
46;30;30;"Fraxinus pennsylvanica";"A";22.9216263844701;3.07692129850965;0.311250726257543;0.5;177339.641617173;177339.641617173
47;15;0;"Fraxinus pennsylvanica";"A";12.17227328288;2.74592499537234;0.39147778608016;0.5;102966.864246987;102966.864246987
47;15;30;"Fraxinus pennsylvanica";"A";15.4053106562909;2.08258077815306;0.320238984862918;0.5;67865.7013701471;67865.7013701471
47;30;0;"Fraxinus pennsylvanica";"A";18.1344798507634;3.92852789506733;0.384316952424019;0.5;263456.802884354;263456.802884354
47;30;30;"Fraxinus pennsylvanica";"A";22.9511192526528;2.97949750794119;0.31370946153315;0.5;164421.775052653;164421.775052653
48;15;0;"Fraxinus pennsylvanica";"A";12.4407071418184;1.78925578041955;0.390651032409422;0.5;46305.6474502603;46305.6474502603
48;15;30;"Fraxinus pennsylvanica";"A";15.2167997284198;2.36007480791965;0.325981790285327;0.5;85038.0561791115;85038.0561791115
48;30;0;"Fraxinus pennsylvanica";"A";18.4533399355704;3.48499437323797;0.38280457982535;0.5;214620.960060739;214620.960060739
48;30;30;"Fraxinus pennsylvanica";"A";22.5711267791312;4.59679801849911;0.318754783039331;0.5;327018.539171677;327018.539171677
49;15;0;"Fraxinus pennsylvanica";"A";12.0712152019269;2.31690501286704;0.39294336330643;0.5;74538.3933233521;74538.3933233521
49;15;30;"Fraxinus pennsylvanica";"A";15.4863406785335;2.02204801535379;0.30468792416981;0.5;62638.2850438294;62638.2850438294
49;30;0;"Fraxinus pennsylvanica";"A";18.0906755505389;3.44671931232589;0.385629385466295;0.5;211208.144858401;211208.144858401
49;30;30;"Fraxinus pennsylvanica";"A";23.2087954687229;3.00807840902631;0.298209701835732;0.5;156821.945674928;156821.945674928
50;15;0;"Fraxinus pennsylvanica";"A";12.0699391596016;2.1216636943747;0.408853221054927;0.5;62761.9915504053;62761.9915504053
50;15;30;"Fraxinus pennsylvanica";"A";15.0985074788836;2.18469336427064;0.31222686627053;0.5;71282.0349385723;71282.0349385723
50;30;0;"Fraxinus pennsylvanica";"A";17.9969602059134;2.89491977419612;0.40005421656587;0.5;155565.752274121;155565.752274121
50;30;30;"Fraxinus pennsylvanica";"A";22.5127264249709;2.98092107507457;0.304436440355538;0.5;164210.188149664;164210.188149664
51;15;0;"Fraxinus pennsylvanica";"A";12.2286706533181;2.20847582617732;0.398647886830591;0.5;71291.1965272692;71291.1965272692
51;15;30;"Fraxinus pennsylvanica";"A";15.3617869616655;2.232800872989;0.321692586682819;0.5;75086.9345499766;75086.9345499766
51;30;0;"Fraxinus pennsylvanica";"A";18.1811902459815;3.08049497423199;0.383080292933931;0.5;177982.365646659;177982.365646659
51;30;30;"Fraxinus pennsylvanica";"A";22.8394057854928;3.1144247929618;0.307593016417617;0.5;180707.860305961;180707.860305961
52;15;0;"Fraxinus pennsylvanica";"A";12.2370173597607;2.95624240250714;0.397650540615038;0.5;124359.689180872;124359.689180872
52;15;30;"Fraxinus pennsylvanica";"A";15.2679023391923;1.56778055656055;0.335043552787262;0.5;39562.2815879905;39562.2815879905
52;30;0;"Fraxinus pennsylvanica";"A";18.3177997898784;4.47231500396264;0.382115622174889;0.5;323762.971995921;323762.971995921
52;30;30;"Fraxinus pennsylvanica";"A";22.8547831582229;2.37179755627624;0.320652470684769;0.5;132313.204280362;132313.204280362
53;15;0;"Fraxinus pennsylvanica";"A";12.2014131829436;2.35997579263861;0.410374675001885;0.5;81822.4170117623;81822.4170117623
53;15;30;"Fraxinus pennsylvanica";"A";15.0083742412949;1.82677403174754;0.31931520543482;0.5;50757.7813670176;50757.7813670176
53;30;0;"Fraxinus pennsylvanica";"A";18.2222542947853;3.68778056111895;0.390702347274898;0.5;237726.937529888;237726.937529888
53;30;30;"Fraxinus pennsylvanica";"A";22.4143226588284;2.85458087529931;0.301773922296269;0.5;154705.837294325;154705.837294325
54;15;0;"Fraxinus pennsylvanica";"A";11.9747977636823;2.09195723410456;0.406990281605649;0.5;59513.6573793499;59513.6573793499
54;15;30;"Fraxinus pennsylvanica";"A";15.5852548247015;1.5951143435115;0.331238277100013;0.5;41618.7969789735;41618.7969789735
54;30;0;"Fraxinus pennsylvanica";"A";18.0714211567985;3.71221718246988;0.390767935938047;0.5;241990.475740287;241990.475740287
54;30;30;"Fraxinus pennsylvanica";"A";23.520038445025;2.83056019379964;0.316424218977433;0.5;152197.396173817;152197.396173817
55;15;0;"Fraxinus pennsylvanica";"A";12.2662495452615;2.11920623150618;0.402374838258793;0.5;66349.9649272793;66349.9649272793
55;15;30;"Fraxinus pennsylvanica";"A";15.5765091980373;1.91307834433293;0.323247462071637;0.5;59957.6560975314;59957.6560975314
55;30;0;"Fraxinus pennsylvanica";"A";18.0995315239804;3.607395119874;0.387162399745871;0.5;229542.514023586;229542.514023586
55;30;30;"Fraxinus pennsylvanica";"A";22.9840032377587;3.25651622795501;0.309477408399333;0.5;193753.390138463;193753.390138463
56;15;0;"Fraxinus pennsylvanica";"A";12.3559263975182;2.2651937373965;0.392387363079319;0.5;77732.1843613435;77732.1843613435
56;15;30;"Fraxinus pennsylvanica";"A";15.2531158898;1.79501876735642;0.331204850480566;0.5;52790.7668342624;52790.7668342624
56;30;0;"Fraxinus pennsylvanica";"A";18.3335575538578;3.68732980838619;0.383665822921324;0.5;233568.096524892;233568.096524892
56;30;30;"Fraxinus pennsylvanica";"A";22.6323683910485;2.92196914472019;0.323120032042678;0.5;166238.617636014;166238.617636014
57;15;0;"Fraxinus pennsylvanica";"A";12.6099092842542;2.22065807574905;0.40516473288949;0.5;79844.0601683032;79844.0601683032
57;15;30;"Fraxinus pennsylvanica";"A";14.9888960742374;1.73099561500342;0.301220145301578;0.5;42190.2322834752;42190.2322834752
57;30;0;"Fraxinus pennsylvanica";"A";18.6644792171009;3.78574864901941;0.391516311196104;0.5;256021.047082127;256021.047082127
57;30;30;"Fraxinus pennsylvanica";"A";22.1857217969221;2.95097853313023;0.289369840951145;0.5;155610.716645544;155610.716645544
58;15;0;"Fraxinus pennsylvanica";"A";12.1567837730722;2.43419423548781;0.380543440785445;0.5;82063.5978429583;82063.5978429583
58;15;30;"Fraxinus pennsylvanica";"A";15.1871598337437;2.23342063478591;0.327112213990036;0.5;76492.1907429304;76492.1907429304
58;30;0;"Fraxinus pennsylvanica";"A";18.1295783429331;3.68115980359136;0.376504936614438;0.5;229977.143020167;229977.143020167
58;30;30;"Fraxinus pennsylvanica";"A";22.6488197168058;3.37753583729024;0.323344764113298;0.5;209949.941456439;209949.941456439
59;15;0;"Fraxinus pennsylvanica";"A";12.1186929702454;2.41222994657294;0.402542731693229;0.5;83028.8446115685;83028.8446115685
59;15;30;"Fraxinus pennsylvanica";"A";15.4063744149139;2.17989339530307;0.319504722048434;0.5;72004.5335966827;72004.5335966827
59;30;0;"Fraxinus pennsylvanica";"A";18.0637918768553;3.63303974023807;0.389935269558875;0.5;232574.212500578;232574.212500578
59;30;30;"Fraxinus pennsylvanica";"A";22.9643198066992;3.28311956572382;0.308156577406481;0.5;194970.328360467;194970.328360467
60;15;0;"Fraxinus pennsylvanica";"A";12.2278388153479;2.26668996761792;0.405143192036217;0.5;76240.8742172475;76240.8742172475
60;15;30;"Fraxinus pennsylvanica";"A";15.1716335345796;2.24545237493911;0.317490934412336;0.5;74965.7663029664;74965.7663029664
60;30;0;"Fraxinus pennsylvanica";"A";18.3594985543379;3.58443110227435;0.391884647944114;0.5;229179.013709548;229179.013709548
60;30;30;"Fraxinus pennsylvanica";"A";22.7794615345632;3.55084702645326;0.305627090558798;0.5;219433.549741861;219433.549741861
61;15;0;"Fraxinus pennsylvanica";"A";11.9205567052479;2.19185436260084;0.388521141412253;0.5;62605.7016837356;62605.7016837356
61;15;30;"Fraxinus pennsylvanica";"A";15.4290518795746;2.28532911878214;0.306512269428455;0.5;74122.4192947274;74122.4192947274
61;30;0;"Fraxinus pennsylvanica";"A";17.991580061814;3.50069038383819;0.387020627531027;0.5;217669.280563453;217669.280563453
61;30;30;"Fraxinus pennsylvanica";"A";23.2869176359054;3.6499823193239;0.305170414185776;0.5;222399.076325934;222399.076325934
62;15;0;"Fraxinus pennsylvanica";"A";12.3926208595505;2.54987539926853;0.389370344083903;0.5;95495.2252479903;95495.2252479903
62;15;30;"Fraxinus pennsylvanica";"A";15.0350471714377;2.09645239962361;0.306180235524734;0.5;65818.4337111585;65818.4337111585
62;30;0;"Fraxinus pennsylvanica";"A";18.3850053052649;3.89064829250703;0.387101024949881;0.5;263087.728275101;263087.728275101
62;30;30;"Fraxinus pennsylvanica";"A";22.3051624950476;3.19880687160546;0.304154261216095;0.5;190077.885392862;190077.885392862
63;15;0;"Fraxinus pennsylvanica";"A";12.3609831249769;2.45147017662963;0.405508086742195;0.5;90781.2153980411;90781.2153980411
63;15;30;"Fraxinus pennsylvanica";"A";15.3573297109334;2.31329632989229;0.32568085648308;0.5;79502.147834899;79502.147834899
63;30;0;"Fraxinus pennsylvanica";"A";18.4512787451927;3.84842257394493;0.391259957618615;0.5;258091.03710986;258091.03710986
63;30;30;"Fraxinus pennsylvanica";"A";22.9239348046429;3.63151136858658;0.312761946164924;0.5;229578.455927057;229578.455927057
64;15;0;"Fraxinus pennsylvanica";"A";11.8798765846918;2.03545184875596;0.42274961023326;0.5;57152.3001270027;57152.3001270027
64;15;30;"Fraxinus pennsylvanica";"A";15.3017535637346;1.83418272321614;0.317770510747614;0.5;53755.5891326177;53755.5891326177
64;30;0;"Fraxinus pennsylvanica";"A";18.008277929731;3.54460377773366;0.4009286762296;0.5;227906.230336657;227906.230336657
64;30;30;"Fraxinus pennsylvanica";"A";23.1953782535976;3.19410700564563;0.298565602350335;0.5;181315.827061821;181315.827061821
65;15;0;"Fraxinus pennsylvanica";"A";12.1405983785905;2.31901101454719;0.40220160727639;0.5;77922.3435095967;77922.3435095967
65;15;30;"Fraxinus pennsylvanica";"A";15.5337902470057;2.28978737644592;0.32086579649873;0.5;77011.2310422482;77011.2310422482
65;30;0;"Fraxinus pennsylvanica";"A";17.9623637168189;3.57469700114754;0.391747726027766;0.5;226301.987727963;226301.987727963
65;30;30;"Fraxinus pennsylvanica";"A";22.9826884653014;3.5296494999378;0.311424646052342;0.5;220139.337233096;220139.337233096
66;15;0;"Fraxinus pennsylvanica";"A";12.0221960869641;2.10007950325607;0.394334698994817;0.5;58116.2096188342;58116.2096188342
66;15;30;"Fraxinus pennsylvanica";"A";15.5122177274629;1.83413230118246;0.317734543648246;0.5;55005.0682159392;55005.0682159392
66;30;0;"Fraxinus pennsylvanica";"A";18.0284677673455;3.28451090430572;0.385775927453475;0.5;193477.067759397;193477.067759397
66;30;30;"Fraxinus pennsylvanica";"A";23.2620991436708;2.86857118210661;0.309987409877081;0.5;153120.220840731;153120.220840731
67;15;0;"Fraxinus pennsylvanica";"A";12.2004577769105;2.67016779482095;0.394155358247365;0.5;99965.476502701;99965.476502701
67;15;30;"Fraxinus pennsylvanica";"A";15.4077902754758;2.17141779419607;0.323021853725484;0.5;72540.8367990114;72540.8367990114
67;30;0;"Fraxinus pennsylvanica";"A";18.1132340539491;3.93149562639803;0.386392554822019;0.5;263455.225483644;263455.225483644
67;30;30;"Fraxinus pennsylvanica";"A";22.8749540891838;3.19714722704802;0.315929451925682;0.5;192795.108043509;192795.108043509
68;15;0;"Fraxinus pennsylvanica";"A";12.3773319428489;2.14344132497945;0.396805359451648;0.5;69268.7029696426;69268.7029696426
68;15;30;"Fraxinus pennsylvanica";"A";15.0089828441353;2.11315252218147;0.323771459580767;0.5;69795.5229044061;69795.5229044061
68;30;0;"Fraxinus pennsylvanica";"A";18.3605234910438;3.35449163177563;0.385909058101395;0.5;205759.405965178;205759.405965178
68;30;30;"Fraxinus pennsylvanica";"A";22.2643121602336;3.30708957120217;0.313837220576969;0.5;201518.522458793;201518.522458793
69;15;0;"Fraxinus pennsylvanica";"A";11.661651567201;2.69954346429427;0.397452364562723;0.5;90020.7852161839;90020.7852161839
69;15;30;"Fraxinus pennsylvanica";"A";15.1580687988007;2.08639660258738;0.318004136675003;0.5;67954.8862226372;67954.8862226372
69;30;0;"Fraxinus pennsylvanica";"A";17.7897441620425;3.68228397656623;0.387569667180849;0.5;231510.815549644;231510.815549644
69;30;30;"Fraxinus pennsylvanica";"A";23.1234970764973;2.84592742442773;0.309083579040473;0.5;152017.240035838;152017.240035838
70;15;0;"Fraxinus pennsylvanica";"A";12.0172361336184;3.21248341745515;0.409647629457459;0.5;147427.650689662;147427.650689662
70;15;30;"Fraxinus pennsylvanica";"A";15.3977364645649;1.67632232910428;0.321120347986089;0.5;43519.7952165742;43519.7952165742
70;30;0;"Fraxinus pennsylvanica";"A";18.2092747376874;4.24437003152977;0.39145319835589;0.5;299835.163261574;299835.163261574
70;30;30;"Fraxinus pennsylvanica";"A";23.331622221968;2.21477633726454;0.304827597789588;0.5;112836.234701908;112836.234701908
71;15;0;"Fraxinus pennsylvanica";"A";12.1348807093341;2.05552229441695;0.412182075678573;0.5;59703.6201682374;59703.6201682374
71;15;30;"Fraxinus pennsylvanica";"A";15.2995711264376;1.88424741379521;0.311924713749195;0.5;55537.7901715348;55537.7901715348
71;30;0;"Fraxinus pennsylvanica";"A";18.1773247937628;3.51903920191279;0.394546487031048;0.5;226175.10026499;226175.10026499
71;30;30;"Fraxinus pennsylvanica";"A";22.9178415702605;3.22581785333005;0.296415634305391;0.5;183073.484294295;183073.484294295
72;15;0;"Fraxinus pennsylvanica";"A";12.0594025439053;2.2916175239419;0.400522814378305;0.5;73611.6395869599;73611.6395869599
72;15;30;"Fraxinus pennsylvanica";"A";15.4784658337931;1.63952984468937;0.32796044732463;0.5;42733.6353611056;42733.6353611056
72;30;0;"Fraxinus pennsylvanica";"A";18.0192594353063;3.66141330378622;0.385504187897381;0.5;232205.344851857;232205.344851857
72;30;30;"Fraxinus pennsylvanica";"A";23.1280521986226;2.61954550555811;0.314236473452798;0.5;141453.589002652;141453.589002652
73;15;0;"Fraxinus pennsylvanica";"A";12.0630226711143;2.47437897814972;0.402162302910374;0.5;84139.9513867251;84139.9513867251
73;15;30;"Fraxinus pennsylvanica";"A";15.240990436001;1.66145685872778;0.312976174381445;0.5;41618.1896998903;41618.1896998903
73;30;0;"Fraxinus pennsylvanica";"A";18.2027598450301;3.93803808565296;0.395066912355985;0.5;270921.328630263;270921.328630263
73;30;30;"Fraxinus pennsylvanica";"A";22.9982232704618;2.64425152537948;0.30664720263888;0.5;140153.40760884;140153.40760884
74;15;0;"Fraxinus pennsylvanica";"A";12.4796679420458;2.03090378214352;0.414726393362489;0.5;64436.0317780653;64436.0317780653
74;15;30;"Fraxinus pennsylvanica";"A";15.308191087551;2.13030575014203;0.310625875209769;0.5;68329.24465882;68329.24465882
74;30;0;"Fraxinus pennsylvanica";"A";18.3943551080108;3.29160762269216;0.397632140677464;0.5;204449.203155277;204449.203155277
74;30;30;"Fraxinus pennsylvanica";"A";22.5634451359881;3.45271435677345;0.295654910935259;0.5;206122.555570075;206122.555570075
75;15;0;"Fraxinus pennsylvanica";"A";12.3356141514283;2.05514013250125;0.39775367103361;0.5;60939.9476425184;60939.9476425184
75;15;30;"Fraxinus pennsylvanica";"A";15.2688231862086;1.74056483901057;0.316216761631024;0.5;47213.4525815523;47213.4525815523
75;30;0;"Fraxinus pennsylvanica";"A";18.4094206602272;3.0634476157241;0.387042634792753;0.5;180169.62266409;180169.62266409
75;30;30;"Fraxinus pennsylvanica";"A";22.7868824017165;2.59453315214597;0.306583663593913;0.5;140121.642910472;140121.642910472
76;15;0;"Fraxinus pennsylvanica";"A";11.8944353755945;1.80830318156106;0.39684947592805;0.5;42432.4721101798;42432.4721101798
76;15;30;"Fraxinus pennsylvanica";"A";15.3375706076204;2.58847097233733;0.320680091274773;0.5;96132.9877176692;96132.9877176692
76;30;0;"Fraxinus pennsylvanica";"A";17.9417913359907;2.65660116978622;0.384474468379673;0.5;126274.008383557;126274.008383557
